,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
30,"RT @Sdg13Un: #GlobalWarming

Humanity healed the #ozone hole. 
Can we do the same for #climate change?
 
via 
@physorg_com 
https://t.co/kH…","RT SdgUn GlobalWarming

Humanity healed the ozone hole 
Can we do the same for climate change
 
via 
physorgcom 
httpstcokH…","['rt', 'sdgun', 'globalwarming', 'humanity', 'healed', 'the', 'ozone', 'hole', 'can', 'we', 'do', 'the', 'same', 'for', 'climate', 'change', 'via', 'physorgcom', 'httpstcokh', '']","['rt', 'sdgun', 'globalwarming', 'humanity', 'healed', 'ozone', 'hole', 'climate', 'change', 'via', 'physorgcom', 'httpstcokh', '']","['rt', 'sdgun', 'globalwarm', 'human', 'heal', 'ozon', 'hole', 'climat', 'chang', 'via', 'physorgcom', 'httpstcokh', '']","['rt', 'sdgun', 'globalwarming', 'humanity', 'healed', 'ozone', 'hole', 'climate', 'change', 'via', 'physorgcom', 'httpstcokh', '']"
31,"RT @MikeHudema: Last year the world's largest iceberg, 8 times the size of New York, containing a trillion tons of ice, melted completely.…",RT MikeHudema Last year the worlds largest iceberg  times the size of New York containing a trillion tons of ice melted completely…,"['rt', 'mikehudema', 'last', 'year', 'the', 'worlds', 'largest', 'iceberg', 'times', 'the', 'size', 'of', 'new', 'york', 'containing', 'a', 'trillion', 'tons', 'of', 'ice', 'melted', 'completely', '']","['rt', 'mikehudema', 'last', 'year', 'worlds', 'largest', 'iceberg', 'times', 'size', 'new', 'york', 'containing', 'trillion', 'tons', 'ice', 'melted', 'completely', '']","['rt', 'mikehudema', 'last', 'year', 'world', 'largest', 'iceberg', 'time', 'size', 'new', 'york', 'contain', 'trillion', 'ton', 'ice', 'melt', 'complet', '']","['rt', 'mikehudema', 'last', 'year', 'world', 'largest', 'iceberg', 'time', 'size', 'new', 'york', 'containing', 'trillion', 'ton', 'ice', 'melted', 'completely', '']"
32,"RT @ORFMumbai: .@harshvshringla: Whether in the #Gulf or the sub-continent, the consequences of #climate change are being felt everywhere.…",RT ORFMumbai harshvshringla Whether in the Gulf or the subcontinent the consequences of climate change are being felt everywhere…,"['rt', 'orfmumbai', 'harshvshringla', 'whether', 'in', 'the', 'gulf', 'or', 'the', 'subcontinent', 'the', 'consequences', 'of', 'climate', 'change', 'are', 'being', 'felt', 'everywhere', '']","['rt', 'orfmumbai', 'harshvshringla', 'whether', 'gulf', 'subcontinent', 'consequences', 'climate', 'change', 'felt', 'everywhere', '']","['rt', 'orfmumbai', 'harshvshringla', 'whether', 'gulf', 'subcontin', 'consequ', 'climat', 'chang', 'felt', 'everywher', '']","['rt', 'orfmumbai', 'harshvshringla', 'whether', 'gulf', 'subcontinent', 'consequence', 'climate', 'change', 'felt', 'everywhere', '']"
33,"RT @flindersbgl: Thinking about doing a #PhD? Meet some of amazing PhD supervisors. First up @cassandra_star Director, the Climate &amp; Sustai…",RT flindersbgl Thinking about doing a PhD Meet some of amazing PhD supervisors First up cassandrastar Director the Climate amp Sustai…,"['rt', 'flindersbgl', 'thinking', 'about', 'doing', 'a', 'phd', 'meet', 'some', 'of', 'amazing', 'phd', 'supervisors', 'first', 'up', 'cassandrastar', 'director', 'the', 'climate', 'amp', 'sustai', '']","['rt', 'flindersbgl', 'thinking', 'phd', 'meet', 'amazing', 'phd', 'supervisors', 'first', 'cassandrastar', 'director', 'climate', 'amp', 'sustai', '']","['rt', 'flindersbgl', 'think', 'phd', 'meet', 'amaz', 'phd', 'supervisor', 'first', 'cassandrastar', 'director', 'climat', 'amp', 'sustai', '']","['rt', 'flindersbgl', 'thinking', 'phd', 'meet', 'amazing', 'phd', 'supervisor', 'first', 'cassandrastar', 'director', 'climate', 'amp', 'sustai', '']"
34,"RT @MikeHudema: The trains in the Netherlands are 100% #windpowered. Over 5,500 trips a day 100% #renewable.

We have the solutions. Implem…","RT MikeHudema The trains in the Netherlands are  windpowered Over  trips a day  renewable

We have the solutions Implem…","['rt', 'mikehudema', 'the', 'trains', 'in', 'the', 'netherlands', 'are', 'windpowered', 'over', 'trips', 'a', 'day', 'renewable', 'we', 'have', 'the', 'solutions', 'implem', '']","['rt', 'mikehudema', 'trains', 'netherlands', 'windpowered', 'trips', 'day', 'renewable', 'solutions', 'implem', '']","['rt', 'mikehudema', 'train', 'netherland', 'windpow', 'trip', 'day', 'renew', 'solut', 'implem', '']","['rt', 'mikehudema', 'train', 'netherlands', 'windpowered', 'trip', 'day', 'renewable', 'solution', 'implem', '']"
35,"RT @MikeHudema: The trains in the Netherlands are 100% #windpowered. Over 5,500 trips a day 100% #renewable.

We have the solutions. Implem…","RT MikeHudema The trains in the Netherlands are  windpowered Over  trips a day  renewable

We have the solutions Implem…","['rt', 'mikehudema', 'the', 'trains', 'in', 'the', 'netherlands', 'are', 'windpowered', 'over', 'trips', 'a', 'day', 'renewable', 'we', 'have', 'the', 'solutions', 'implem', '']","['rt', 'mikehudema', 'trains', 'netherlands', 'windpowered', 'trips', 'day', 'renewable', 'solutions', 'implem', '']","['rt', 'mikehudema', 'train', 'netherland', 'windpow', 'trip', 'day', 'renew', 'solut', 'implem', '']","['rt', 'mikehudema', 'train', 'netherlands', 'windpowered', 'trip', 'day', 'renewable', 'solution', 'implem', '']"
36,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
37,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
38,"RT @VegasVisions: On Eve of Senate Vote, #Climate Campaigners Make 'Big Push' Against Manchin 'Dirty Deal'

https://t.co/TR6Ozcz0xN via @co…","RT VegasVisions On Eve of Senate Vote Climate Campaigners Make Big Push Against Manchin Dirty Deal

httpstcoTROzczxN via co…","['rt', 'vegasvisions', 'on', 'eve', 'of', 'senate', 'vote', 'climate', 'campaigners', 'make', 'big', 'push', 'against', 'manchin', 'dirty', 'deal', 'httpstcotrozczxn', 'via', 'co', '']","['rt', 'vegasvisions', 'eve', 'senate', 'vote', 'climate', 'campaigners', 'make', 'big', 'push', 'manchin', 'dirty', 'deal', 'httpstcotrozczxn', 'via', 'co', '']","['rt', 'vegasvis', 'eve', 'senat', 'vote', 'climat', 'campaign', 'make', 'big', 'push', 'manchin', 'dirti', 'deal', 'httpstcotrozczxn', 'via', 'co', '']","['rt', 'vegasvisions', 'eve', 'senate', 'vote', 'climate', 'campaigner', 'make', 'big', 'push', 'manchin', 'dirty', 'deal', 'httpstcotrozczxn', 'via', 'co', '']"
39,"RT @samirsaran: A nexus of multiple crises: #Energy, #Debt, #Climate, #Food- Can the #G20 respond?

#Multilateralism undone by its custodia…","RT samirsaran A nexus of multiple crises Energy Debt Climate Food Can the G respond

Multilateralism undone by its custodia…","['rt', 'samirsaran', 'a', 'nexus', 'of', 'multiple', 'crises', 'energy', 'debt', 'climate', 'food', 'can', 'the', 'g', 'respond', 'multilateralism', 'undone', 'by', 'its', 'custodia', '']","['rt', 'samirsaran', 'nexus', 'multiple', 'crises', 'energy', 'debt', 'climate', 'food', 'g', 'respond', 'multilateralism', 'undone', 'custodia', '']","['rt', 'samirsaran', 'nexu', 'multipl', 'crise', 'energi', 'debt', 'climat', 'food', 'g', 'respond', 'multilater', 'undon', 'custodia', '']","['rt', 'samirsaran', 'nexus', 'multiple', 'crisis', 'energy', 'debt', 'climate', 'food', 'g', 'respond', 'multilateralism', 'undone', 'custodia', '']"
40,"RT @MikeHudema: The trains in the Netherlands are 100% #windpowered. Over 5,500 trips a day 100% #renewable.

We have the solutions. Implem…","RT MikeHudema The trains in the Netherlands are  windpowered Over  trips a day  renewable

We have the solutions Implem…","['rt', 'mikehudema', 'the', 'trains', 'in', 'the', 'netherlands', 'are', 'windpowered', 'over', 'trips', 'a', 'day', 'renewable', 'we', 'have', 'the', 'solutions', 'implem', '']","['rt', 'mikehudema', 'trains', 'netherlands', 'windpowered', 'trips', 'day', 'renewable', 'solutions', 'implem', '']","['rt', 'mikehudema', 'train', 'netherland', 'windpow', 'trip', 'day', 'renew', 'solut', 'implem', '']","['rt', 'mikehudema', 'train', 'netherlands', 'windpowered', 'trip', 'day', 'renewable', 'solution', 'implem', '']"
41,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
42,"RT @PrincetonUPress: We are proud to share our collection of curated climate publications, which ignite conversations and actions. https://…",RT PrincetonUPress We are proud to share our collection of curated climate publications which ignite conversations and actions https…,"['rt', 'princetonupress', 'we', 'are', 'proud', 'to', 'share', 'our', 'collection', 'of', 'curated', 'climate', 'publications', 'which', 'ignite', 'conversations', 'and', 'actions', 'https', '']","['rt', 'princetonupress', 'proud', 'share', 'collection', 'curated', 'climate', 'publications', 'ignite', 'conversations', 'actions', 'https', '']","['rt', 'princetonupress', 'proud', 'share', 'collect', 'curat', 'climat', 'public', 'ignit', 'convers', 'action', 'http', '']","['rt', 'princetonupress', 'proud', 'share', 'collection', 'curated', 'climate', 'publication', 'ignite', 'conversation', 'action', 'http', '']"
43,"RT @realFaisalKhan: #FloodsInPakistan, 33 million people have no home, their dreams &amp; homes swept away! This #Climate catastrophe seek #UN…",RT realFaisalKhan FloodsInPakistan  million people have no home their dreams amp homes swept away This Climate catastrophe seek UN…,"['rt', 'realfaisalkhan', 'floodsinpakistan', 'million', 'people', 'have', 'no', 'home', 'their', 'dreams', 'amp', 'homes', 'swept', 'away', 'this', 'climate', 'catastrophe', 'seek', 'un', '']","['rt', 'realfaisalkhan', 'floodsinpakistan', 'million', 'people', 'home', 'dreams', 'amp', 'homes', 'swept', 'away', 'climate', 'catastrophe', 'seek', 'un', '']","['rt', 'realfaisalkhan', 'floodsinpakistan', 'million', 'peopl', 'home', 'dream', 'amp', 'home', 'swept', 'away', 'climat', 'catastroph', 'seek', 'un', '']","['rt', 'realfaisalkhan', 'floodsinpakistan', 'million', 'people', 'home', 'dream', 'amp', 'home', 'swept', 'away', 'climate', 'catastrophe', 'seek', 'un', '']"
44,"RT @KajEmbren: Head of World Bank under pressure after White House condemns his ‘climate denial’ comments via @fionaharvey @guardian 
https…","RT KajEmbren Head of World Bank under pressure after White House condemns his ‘climate denial’ comments via fionaharvey guardian 
https…","['rt', 'kajembren', 'head', 'of', 'world', 'bank', 'under', 'pressure', 'after', 'white', 'house', 'condemns', 'his', 'climate', 'denial', 'comments', 'via', 'fionaharvey', 'guardian', 'https', '']","['rt', 'kajembren', 'head', 'world', 'bank', 'pressure', 'white', 'house', 'condemns', 'climate', 'denial', 'comments', 'via', 'fionaharvey', 'guardian', 'https', '']","['rt', 'kajembren', 'head', 'world', 'bank', 'pressur', 'white', 'hous', 'condemn', 'climat', 'denial', 'comment', 'via', 'fionaharvey', 'guardian', 'http', '']","['rt', 'kajembren', 'head', 'world', 'bank', 'pressure', 'white', 'house', 'condemns', 'climate', 'denial', 'comment', 'via', 'fionaharvey', 'guardian', 'http', '']"
45,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
46,".@harshvshringla: Whether in the #Gulf or the sub-continent, the consequences of #climate change are being felt everywhere. As we recover from the #pandemic, sound policies have helped us fair well during this challenging period.

#ASD2022 https://t.co/5oiMz8SyHV","harshvshringla Whether in the Gulf or the subcontinent the consequences of climate change are being felt everywhere As we recover from the pandemic sound policies have helped us fair well during this challenging period

ASD httpstcooiMzSyHV","['harshvshringla', 'whether', 'in', 'the', 'gulf', 'or', 'the', 'subcontinent', 'the', 'consequences', 'of', 'climate', 'change', 'are', 'being', 'felt', 'everywhere', 'as', 'we', 'recover', 'from', 'the', 'pandemic', 'sound', 'policies', 'have', 'helped', 'us', 'fair', 'well', 'during', 'this', 'challenging', 'period', 'asd', 'httpstcooimzsyhv']","['harshvshringla', 'whether', 'gulf', 'subcontinent', 'consequences', 'climate', 'change', 'felt', 'everywhere', 'recover', 'pandemic', 'sound', 'policies', 'helped', 'us', 'fair', 'well', 'challenging', 'period', 'asd', 'httpstcooimzsyhv']","['harshvshringla', 'whether', 'gulf', 'subcontin', 'consequ', 'climat', 'chang', 'felt', 'everywher', 'recov', 'pandem', 'sound', 'polici', 'help', 'us', 'fair', 'well', 'challeng', 'period', 'asd', 'httpstcooimzsyhv']","['harshvshringla', 'whether', 'gulf', 'subcontinent', 'consequence', 'climate', 'change', 'felt', 'everywhere', 'recover', 'pandemic', 'sound', 'policy', 'helped', 'u', 'fair', 'well', 'challenging', 'period', 'asd', 'httpstcooimzsyhv']"
47,RT @pollyjhemming: Aus has an arbitrary defence spending 'target' of 2% of GDP every yr ($48bil in 2021) – for stuff we'll probably never u…,RT pollyjhemming Aus has an arbitrary defence spending target of  of GDP every yr bil in  – for stuff well probably never u…,"['rt', 'pollyjhemming', 'aus', 'has', 'an', 'arbitrary', 'defence', 'spending', 'target', 'of', 'of', 'gdp', 'every', 'yr', 'bil', 'in', 'for', 'stuff', 'well', 'probably', 'never', 'u', '']","['rt', 'pollyjhemming', 'aus', 'arbitrary', 'defence', 'spending', 'target', 'gdp', 'every', 'yr', 'bil', 'stuff', 'well', 'probably', 'never', 'u', '']","['rt', 'pollyjhem', 'au', 'arbitrari', 'defenc', 'spend', 'target', 'gdp', 'everi', 'yr', 'bil', 'stuff', 'well', 'probabl', 'never', 'u', '']","['rt', 'pollyjhemming', 'au', 'arbitrary', 'defence', 'spending', 'target', 'gdp', 'every', 'yr', 'bil', 'stuff', 'well', 'probably', 'never', 'u', '']"
48,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
49,"RT @MikeHudema: Keep in mind, the heatwaves, wildfires, droughts happening across the world are within ""safe"" climate change of 1.2°C warmi…",RT MikeHudema Keep in mind the heatwaves wildfires droughts happening across the world are within safe climate change of °C warmi…,"['rt', 'mikehudema', 'keep', 'in', 'mind', 'the', 'heatwaves', 'wildfires', 'droughts', 'happening', 'across', 'the', 'world', 'are', 'within', 'safe', 'climate', 'change', 'of', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwaves', 'wildfires', 'droughts', 'happening', 'across', 'world', 'within', 'safe', 'climate', 'change', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwav', 'wildfir', 'drought', 'happen', 'across', 'world', 'within', 'safe', 'climat', 'chang', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwaves', 'wildfire', 'drought', 'happening', 'across', 'world', 'within', 'safe', 'climate', 'change', 'c', 'warmi', '']"
50,RT @fuiin: Register for the climate change conference to take 'em all! @Peasant_Journal and partners announces the international online con…,RT fuiin Register for the climate change conference to take em all PeasantJournal and partners announces the international online con…,"['rt', 'fuiin', 'register', 'for', 'the', 'climate', 'change', 'conference', 'to', 'take', 'em', 'all', 'peasantjournal', 'and', 'partners', 'announces', 'the', 'international', 'online', 'con', '']","['rt', 'fuiin', 'register', 'climate', 'change', 'conference', 'take', 'em', 'peasantjournal', 'partners', 'announces', 'international', 'online', 'con', '']","['rt', 'fuiin', 'regist', 'climat', 'chang', 'confer', 'take', 'em', 'peasantjourn', 'partner', 'announc', 'intern', 'onlin', 'con', '']","['rt', 'fuiin', 'register', 'climate', 'change', 'conference', 'take', 'em', 'peasantjournal', 'partner', 'announces', 'international', 'online', 'con', '']"
51,"#climatechange Links to CLIMATE CHANGE AND NATURE #climate #change #global #warming #nature #earth
https://t.co/gS4L5Ydo73
https://t.co/wSC75uUWsc","climatechange Links to CLIMATE CHANGE AND NATURE climate change global warming nature earth
httpstcogSLYdo
httpstcowSCuUWsc","['climatechange', 'links', 'to', 'climate', 'change', 'and', 'nature', 'climate', 'change', 'global', 'warming', 'nature', 'earth', 'httpstcogslydo', 'httpstcowscuuwsc']","['climatechange', 'links', 'climate', 'change', 'nature', 'climate', 'change', 'global', 'warming', 'nature', 'earth', 'httpstcogslydo', 'httpstcowscuuwsc']","['climatechang', 'link', 'climat', 'chang', 'natur', 'climat', 'chang', 'global', 'warm', 'natur', 'earth', 'httpstcogslydo', 'httpstcowscuuwsc']","['climatechange', 'link', 'climate', 'change', 'nature', 'climate', 'change', 'global', 'warming', 'nature', 'earth', 'httpstcogslydo', 'httpstcowscuuwsc']"
52,"RT @MikeHudema: The trains in the Netherlands are 100% #windpowered. Over 5,500 trips a day 100% #renewable.

We have the solutions. Implem…","RT MikeHudema The trains in the Netherlands are  windpowered Over  trips a day  renewable

We have the solutions Implem…","['rt', 'mikehudema', 'the', 'trains', 'in', 'the', 'netherlands', 'are', 'windpowered', 'over', 'trips', 'a', 'day', 'renewable', 'we', 'have', 'the', 'solutions', 'implem', '']","['rt', 'mikehudema', 'trains', 'netherlands', 'windpowered', 'trips', 'day', 'renewable', 'solutions', 'implem', '']","['rt', 'mikehudema', 'train', 'netherland', 'windpow', 'trip', 'day', 'renew', 'solut', 'implem', '']","['rt', 'mikehudema', 'train', 'netherlands', 'windpowered', 'trip', 'day', 'renewable', 'solution', 'implem', '']"
53,"RT @MikeHudema: This mobile #solar plant can be set up anywhere and generate 3x the power of a domestic solar array.

We have the solutions…","RT MikeHudema This mobile solar plant can be set up anywhere and generate x the power of a domestic solar array

We have the solutions…","['rt', 'mikehudema', 'this', 'mobile', 'solar', 'plant', 'can', 'be', 'set', 'up', 'anywhere', 'and', 'generate', 'x', 'the', 'power', 'of', 'a', 'domestic', 'solar', 'array', 'we', 'have', 'the', 'solutions', '']","['rt', 'mikehudema', 'mobile', 'solar', 'plant', 'set', 'anywhere', 'generate', 'x', 'power', 'domestic', 'solar', 'array', 'solutions', '']","['rt', 'mikehudema', 'mobil', 'solar', 'plant', 'set', 'anywher', 'gener', 'x', 'power', 'domest', 'solar', 'array', 'solut', '']","['rt', 'mikehudema', 'mobile', 'solar', 'plant', 'set', 'anywhere', 'generate', 'x', 'power', 'domestic', 'solar', 'array', 'solution', '']"
54,"RT @samirsaran: A nexus of multiple crises: #Energy, #Debt, #Climate, #Food- Can the #G20 respond?

#Multilateralism undone by its custodia…","RT samirsaran A nexus of multiple crises Energy Debt Climate Food Can the G respond

Multilateralism undone by its custodia…","['rt', 'samirsaran', 'a', 'nexus', 'of', 'multiple', 'crises', 'energy', 'debt', 'climate', 'food', 'can', 'the', 'g', 'respond', 'multilateralism', 'undone', 'by', 'its', 'custodia', '']","['rt', 'samirsaran', 'nexus', 'multiple', 'crises', 'energy', 'debt', 'climate', 'food', 'g', 'respond', 'multilateralism', 'undone', 'custodia', '']","['rt', 'samirsaran', 'nexu', 'multipl', 'crise', 'energi', 'debt', 'climat', 'food', 'g', 'respond', 'multilater', 'undon', 'custodia', '']","['rt', 'samirsaran', 'nexus', 'multiple', 'crisis', 'energy', 'debt', 'climate', 'food', 'g', 'respond', 'multilateralism', 'undone', 'custodia', '']"
55,"RT @MikeHudema: Over 11,000 scientists from 153 countries have banded together to declare a #climateemergency. Listen to them.

There is no…","RT MikeHudema Over  scientists from  countries have banded together to declare a climateemergency Listen to them

There is no…","['rt', 'mikehudema', 'over', 'scientists', 'from', 'countries', 'have', 'banded', 'together', 'to', 'declare', 'a', 'climateemergency', 'listen', 'to', 'them', 'there', 'is', 'no', '']","['rt', 'mikehudema', 'scientists', 'countries', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']","['rt', 'mikehudema', 'scientist', 'countri', 'band', 'togeth', 'declar', 'climateemerg', 'listen', '']","['rt', 'mikehudema', 'scientist', 'country', 'banded', 'together', 'declare', 'climateemergency', 'listen', '']"
56,RT @MikeHudema: 98% of Costa Rica's power already comes from #renewables. Half of the land is covered by forest. They're aiming to transfor…,RT MikeHudema  of Costa Ricas power already comes from renewables Half of the land is covered by forest Theyre aiming to transfor…,"['rt', 'mikehudema', 'of', 'costa', 'ricas', 'power', 'already', 'comes', 'from', 'renewables', 'half', 'of', 'the', 'land', 'is', 'covered', 'by', 'forest', 'theyre', 'aiming', 'to', 'transfor', '']","['rt', 'mikehudema', 'costa', 'ricas', 'power', 'already', 'comes', 'renewables', 'half', 'land', 'covered', 'forest', 'theyre', 'aiming', 'transfor', '']","['rt', 'mikehudema', 'costa', 'rica', 'power', 'alreadi', 'come', 'renew', 'half', 'land', 'cover', 'forest', 'theyr', 'aim', 'transfor', '']","['rt', 'mikehudema', 'costa', 'ricas', 'power', 'already', 'come', 'renewables', 'half', 'land', 'covered', 'forest', 'theyre', 'aiming', 'transfor', '']"
57,RT @pollyjhemming: Aus has an arbitrary defence spending 'target' of 2% of GDP every yr ($48bil in 2021) – for stuff we'll probably never u…,RT pollyjhemming Aus has an arbitrary defence spending target of  of GDP every yr bil in  – for stuff well probably never u…,"['rt', 'pollyjhemming', 'aus', 'has', 'an', 'arbitrary', 'defence', 'spending', 'target', 'of', 'of', 'gdp', 'every', 'yr', 'bil', 'in', 'for', 'stuff', 'well', 'probably', 'never', 'u', '']","['rt', 'pollyjhemming', 'aus', 'arbitrary', 'defence', 'spending', 'target', 'gdp', 'every', 'yr', 'bil', 'stuff', 'well', 'probably', 'never', 'u', '']","['rt', 'pollyjhem', 'au', 'arbitrari', 'defenc', 'spend', 'target', 'gdp', 'everi', 'yr', 'bil', 'stuff', 'well', 'probabl', 'never', 'u', '']","['rt', 'pollyjhemming', 'au', 'arbitrary', 'defence', 'spending', 'target', 'gdp', 'every', 'yr', 'bil', 'stuff', 'well', 'probably', 'never', 'u', '']"
58,"RT @MikeHudema: Keep in mind, the heatwaves, wildfires, droughts happening across the world are within ""safe"" climate change of 1.2°C warmi…",RT MikeHudema Keep in mind the heatwaves wildfires droughts happening across the world are within safe climate change of °C warmi…,"['rt', 'mikehudema', 'keep', 'in', 'mind', 'the', 'heatwaves', 'wildfires', 'droughts', 'happening', 'across', 'the', 'world', 'are', 'within', 'safe', 'climate', 'change', 'of', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwaves', 'wildfires', 'droughts', 'happening', 'across', 'world', 'within', 'safe', 'climate', 'change', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwav', 'wildfir', 'drought', 'happen', 'across', 'world', 'within', 'safe', 'climat', 'chang', 'c', 'warmi', '']","['rt', 'mikehudema', 'keep', 'mind', 'heatwaves', 'wildfire', 'drought', 'happening', 'across', 'world', 'within', 'safe', 'climate', 'change', 'c', 'warmi', '']"
59,RT @ChristineMilne: Fed Govt approves disastrous projects #Climate #Biodiversity #ThreatenedSpecies but says ‘not our jurisdiction’ as Stat…,RT ChristineMilne Fed Govt approves disastrous projects Climate Biodiversity ThreatenedSpecies but says ‘not our jurisdiction’ as Stat…,"['rt', 'christinemilne', 'fed', 'govt', 'approves', 'disastrous', 'projects', 'climate', 'biodiversity', 'threatenedspecies', 'but', 'says', 'not', 'our', 'jurisdiction', 'as', 'stat', '']","['rt', 'christinemilne', 'fed', 'govt', 'approves', 'disastrous', 'projects', 'climate', 'biodiversity', 'threatenedspecies', 'says', 'jurisdiction', 'stat', '']","['rt', 'christinemiln', 'fed', 'govt', 'approv', 'disastr', 'project', 'climat', 'biodivers', 'threatenedspeci', 'say', 'jurisdict', 'stat', '']","['rt', 'christinemilne', 'fed', 'govt', 'approves', 'disastrous', 'project', 'climate', 'biodiversity', 'threatenedspecies', 'say', 'jurisdiction', 'stat', '']"
60,RT @MikeHudema: 98% of Costa Rica's power already comes from #renewables. Half of the land is covered by forest. They're aiming to transfor…,RT MikeHudema  of Costa Ricas power already comes from renewables Half of the land is covered by forest Theyre aiming to transfor…,"['rt', 'mikehudema', 'of', 'costa', 'ricas', 'power', 'already', 'comes', 'from', 'renewables', 'half', 'of', 'the', 'land', 'is', 'covered', 'by', 'forest', 'theyre', 'aiming', 'to', 'transfor', '']","['rt', 'mikehudema', 'costa', 'ricas', 'power', 'already', 'comes', 'renewables', 'half', 'land', 'covered', 'forest', 'theyre', 'aiming', 'transfor', '']","['rt', 'mikehudema', 'costa', 'rica', 'power', 'alreadi', 'come', 'renew', 'half', 'land', 'cover', 'forest', 'theyr', 'aim', 'transfor', '']","['rt', 'mikehudema', 'costa', 'ricas', 'power', 'already', 'come', 'renewables', 'half', 'land', 'covered', 'forest', 'theyre', 'aiming', 'transfor', '']"
